time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,race|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,race|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,race|[SPD] Statistical Parity Difference,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|race|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,id,[DF] Differential Fairness,VAR|[DF] Differential Fairness
2024-01-24 04:45:01.821960,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,"['sex', 'race']",{},0.6675938803894298,0.6909090909090909,0.7469287469287469,0.066107448726617,-0.2188797301419959,0.1610632183908046,-0.2851620576865893,0.1125371049415051,-0.274601309383918,0.1601043348652341,0.5352398403245859,0.0642795104466294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556014,0.4817558466689987,0.0
2024-01-24 04:45:01.671468,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6620305980528511,0.6838565022421524,0.7493857493857494,0.1720415680640072,-0.194043910173482,0.2748922413793103,-0.2103280800872237,0.2187881962633141,-0.23741816350512,0.2744797371303396,0.4439526634648585,0.0687595389207309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556014,0.5389142605089473,0.0
2024-01-24 04:45:01.626182,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7, 8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6383866481223922,0.6644295302013423,0.7297297297297297,-0.1180175231011945,-0.0303821757462479,-0.0363505747126436,-0.1131182475963921,-0.078862031978847,-0.0843713278495886,0.1413371482218297,0.1426868044515101,0.024713663119655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556014,0.251967401066807,0.0
2024-01-24 04:37:20.280789,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 8}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6425591098748261,0.668918918918919,0.7297297297297297,-0.0522830037187289,-0.0320359836416928,0.0367456896551723,-0.1030330062444246,-0.0109256903389957,-0.0848581500755413,0.0179493484140644,0.1445731445731444,0.0244544559454194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556014,0.2296182714970197,0.0
2024-01-24 04:31:21.589732,1,Compas Dataset,LFR,LogisticRegression,,"['sex', 'race']",{'c': 'LFR'},0.4784422809457579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556013,0.0,0.0
2024-01-24 04:31:21.558474,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6912378303198887,0.6783216783216783,0.776,0.0036743274209707,0.0346498180844855,0.0087571055461669,0.0386084503731561,0.0442773600668336,-0.0210800649406135,0.07010582010582,0.0357676192133153,0.0151945698031379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556013,0.192371892647456,0.0
2024-01-24 04:31:21.430515,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6981919332406119,0.7158469945355191,0.6986666666666667,-0.0307950457906964,0.0653721165377698,-0.018397603318482,0.1057178116001645,0.0135640025990902,0.0107579253182944,0.0260978277855914,0.0209801863053875,0.0058476364754787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556013,0.1721691853299365,0.0
2024-01-24 04:31:21.298335,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,"['sex', 'race']",{},0.713490959666203,0.6988235294117647,0.792,0.0841703470168066,-0.0743221529114326,0.0739744968505147,-0.0664629488158901,0.1264155759769795,-0.1340340083739212,0.1830015957000084,0.2460780622489959,0.0400552459469863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556013,0.33197519299801,0.0
2024-01-24 04:31:21.150404,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.7162726008344924,0.6956521739130435,0.8106666666666666,0.2056729865545503,-0.0574780715572986,0.1932708557382086,-0.023770347299759,0.2470760233918129,-0.1146458173118004,0.307832422586521,0.201810989275454,0.0489224525641199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556013,0.4545775150903422,0.0
2024-01-24 04:31:21.111738,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7, 8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6703755215577191,0.6597222222222222,0.76,-0.0462548605506135,0.0885070001057169,0.0011522507297588,0.0665510959628606,-0.0027267242179522,0.0344527044347603,0.0045545283640522,0.0562248995983936,0.006193890835092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556013,0.1982370120998541,0.0
2024-01-24 04:23:34.290843,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 8}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6717663421418637,0.6561797752808989,0.7786666666666666,0.0100900198136635,0.0379479833581067,0.034029804885543,0.0431333372509842,0.0494291283764968,-0.0116124070751089,0.0751322751322751,0.018885229499312,0.0145001267020142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556013,0.2137630826287736,0.0
2024-01-24 04:17:31.654000,1,Compas Dataset,LFR,LogisticRegression,,"['sex', 'race']",{'c': 'LFR'},0.4728789986091794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556012,0.0,0.0
2024-01-24 04:17:31.625670,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6634214186369958,0.655328798185941,0.762532981530343,-0.0177923342952424,-0.0024710323752848,-0.0507570823835884,0.01713451337982,0.0131386486694552,-0.0106105702130521,0.0210534972655126,0.0174073767552207,0.0114147875758519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556012,0.2799699519654419,0.0
2024-01-24 04:17:31.505679,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6842837273991655,0.6989528795811518,0.7044854881266491,-0.0606123187998966,-0.0009013892792382,-0.0998453272549657,0.0037546933667084,-0.0245579819856809,-0.0116447224604415,0.0480325235896406,0.0220914282068458,0.0109408640110182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556012,0.2821897087037548,0.0
2024-01-24 04:17:31.375692,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,"['sex', 'race']",{},0.6926286509040334,0.6811926605504587,0.783641160949868,0.0802733581109153,-0.1611980850995987,0.0302018886356236,-0.1638357470647833,0.1139238882188405,-0.1725857169281475,0.1629234100333957,0.3169801414497051,0.0479765398163497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556012,0.3285242728701383,0.0
2024-01-24 04:17:31.225866,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6926286509040334,0.6747787610619469,0.8047493403693932,0.2238927003447153,-0.1711950227457279,0.1574405731032236,-0.1415161809404612,0.2526752033667787,-0.1801947233012157,0.3027549734034376,0.3194991055456171,0.0600470828553797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556012,0.5010365702295175,0.0
2024-01-24 04:17:31.187142,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7, 8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6648122392211405,0.6519823788546255,0.7810026385224275,-0.0593989097115395,-0.0147095297254969,-0.0898323021816998,-0.0212169974372727,-0.0274962149400805,-0.0247271687770098,0.045148106012725,0.0397185533317128,0.012850098943634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556012,0.2130083294201668,0.0
2024-01-24 04:09:34.057205,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 8}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6578581363004172,0.6461538461538462,0.7757255936675461,-0.0806303686320304,-0.0121847529986628,-0.0985021165744056,-0.0296203587818106,-0.0476532628499576,-0.0225579713800467,0.0802263792284097,0.0361084194659777,0.0152526012600563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556012,0.2885586014532773,0.0
2024-01-24 04:01:30.467384,1,Compas Dataset,LFR,LogisticRegression,,"['sex', 'race']",{'c': 'LFR'},0.4534075104311544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797269415,0.0,0.0
2024-01-24 04:01:30.454698,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6815020862308763,0.6814159292035398,0.7837150127226463,0.0219719808827485,-0.0577509667182481,-0.0924939467312349,0.0041577253218884,0.0370834493641512,-0.087422305321138,0.0563668430335098,0.1463373371679919,0.0309578478840763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797269415,0.2384707203043641,0.0
2024-01-24 04:01:30.443850,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6815020862308763,0.7102564102564103,0.7048346055979644,-0.0166487922852756,-0.0406525449612018,-0.1505361466620546,-0.002387339055794,-0.0037361923326835,-0.0762881735644381,0.0069256248118036,0.1480888075074389,0.0250695893887546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797269415,0.3194203817496296,0.0
2024-01-24 04:01:30.430929,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,"['sex', 'race']",{},0.6926286509040334,0.6877729257641921,0.8015267175572519,0.108907315280161,-0.2477930798362865,0.0333102732618471,-0.1660944206008584,0.1349554441659705,-0.2742685330233968,0.1815329868427213,0.5088837841638929,0.0701271469221082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797269415,0.4857734166194764,0.0
2024-01-24 04:01:30.425659,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6842837273991655,0.676595744680851,0.8091603053435115,0.256929584451483,-0.2352440694889452,0.1182981667243168,-0.1215933476394849,0.2639585073795599,-0.2543500597975305,0.30627246657781,0.4519604908709966,0.0789247157909397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797269415,0.5782906574836287,0.0
