time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[A_AOD] Absolute Average Odds Difference,VAR|sex|[A_EOD] Absolute Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|[SF] Statistical Parity Subgroup Fairness,id,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask
16:38.1,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.641168289,0.719160105,0.644705882,-0.028201008,-0.038880648,0.028201008,0.038880648,-0.008736873,0.001590062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1729565356.0,0.016697136,0.0
00:16.6,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.832054037,0.693617021,0.596341463,-0.105136551,-0.159762412,0.105136551,0.159762412,-0.162884131,0.036185353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457697616.0,1.510506682,0.0
00:16.5,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.833896224,0.691884457,0.613414634,-0.057314008,-0.0552848,0.057314008,0.0552848,-0.156428274,0.034751159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457697616.0,1.315695176,0.0
00:16.5,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}""}",0.748234572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457697616.0,0.0,0.0
00:16.4,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}""}",0.795210316,0.673469388,0.362195122,0.102739158,0.15580262,0.102739158,0.15580262,0.005653012,0.001255839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457697616.0,0.040619321,0.0
37:19.2,1.0,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.67,0.797101449,0.743243243,-0.076313251,-0.002250563,0.076313251,0.002250563,-0.009337861,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207328104.0,0.013647643,0.0
37:19.1,1.0,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.69,0.802816901,0.77027027,-0.099569065,-0.048762191,0.099569065,0.048762191,-0.041595925,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207328104.0,0.060794045,0.0
37:19.1,1.0,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.74,0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207328104.0,0.0,0.0
37:19.0,1.0,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.75,0.769230769,0.945945946,-0.072912025,-0.018004501,0.072912025,0.018004501,-0.024617997,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207328104.0,0.027514231,0.0
33:51.3,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.656467316,0.642166344,0.842639594,0.010194555,-0.042248112,0.010194555,0.042248112,0.007503765,0.001118073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995650017.0,0.010347297,0.0
33:51.3,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.662030598,0.647749511,0.840101523,0.00436293,0.011308838,0.00436293,0.011308838,0.008373578,0.001247676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995650017.0,0.011669561,0.0
33:51.2,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.54798331,0.54798331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995650017.0,0.0,0.0
33:51.1,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.645340751,0.626593807,0.873096447,-0.083689468,-0.029189604,0.083689468,0.029189604,-0.074920808,0.011163318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995650017.0,0.106680716,0.0
18:13.6,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.831747006,0.716468591,0.525529265,-0.080859538,-0.086134259,0.080859538,0.086134259,-0.16199557,0.035987956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852596224.0,2.224875865,0.0
18:13.5,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.833282161,0.713815789,0.540473225,-0.028614341,0.007615741,0.028614341,0.007615741,-0.141719921,0.03148364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852596224.0,1.537661142,0.0
18:13.5,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}""}",0.753454099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852596224.0,0.0,0.0
18:13.4,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}""}",0.786306417,0.623556582,0.336239103,0.15037144,0.269166667,0.15037144,0.269166667,0.013482445,0.002995178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852596224.0,0.094989955,0.0
16:16.4,1.0,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.65,0.8,0.702702703,-0.048159814,-0.019396552,0.048159814,0.019396552,-0.089849441,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31063885.0,0.153272577,0.0
16:16.4,1.0,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.75,0.845070423,0.810810811,-0.03456565,0.161637931,0.03456565,0.161637931,-0.077221952,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31063885.0,0.117865085,0.0
16:16.3,1.0,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.74,0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31063885.0,0.0,0.0
16:16.2,1.0,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.67,0.741176471,0.851351351,0.131879973,0.109913793,0.131879973,0.109913793,0.114133074,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31063885.0,0.122587376,0.0
12:48.7,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.628650904,0.652956298,0.658031088,0.147834917,0.117549669,0.147834917,0.117549669,0.161929435,0.025390697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-920397659.0,0.241171499,0.0
12:48.7,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.641168289,0.664102564,0.670984456,0.140525757,0.131425418,0.140525757,0.131425418,0.160202319,0.025119883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-920397659.0,0.238599199,0.0
12:48.6,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.538247566,0.653409091,0.297927461,0.050698982,-0.000394197,0.050698982,0.000394197,0.050826548,0.007969653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-920397659.0,0.177892919,0.0
12:48.6,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.649513213,0.652272727,0.743523316,0.068316191,0.023494166,0.068316191,0.023494166,0.082716506,0.012970031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-920397659.0,0.121898009,0.0
57:07.5,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.833896224,0.674140508,0.582687339,-0.112963483,-0.139532256,0.112963483,0.139532256,-0.192698962,0.042887528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1148854183.0,2.498204402,0.0
57:07.4,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.836659503,0.680059524,0.590439276,-0.113514958,-0.137583324,0.113514958,0.137583324,-0.196841782,0.043809564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1148854183.0,2.614154892,0.0
57:07.4,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}""}",0.762357998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1148854183.0,0.0,0.0
57:07.3,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}""}",0.787534541,0.61849711,0.276485788,0.11457628,0.204327195,0.11457628,0.204327195,-0.000948346,0.000211066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1148854183.0,0.008980427,0.0
54:42.0,1.0,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.68,0.779411765,0.757142857,-0.203514739,-0.129251701,0.203514739,0.129251701,-0.200814111,0.0444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-933967886.0,0.368159204,0.0
54:41.9,1.0,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.66,0.772727273,0.728571429,-0.388605442,-0.360544218,0.388605442,0.360544218,-0.397105382,0.0878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-933967886.0,1.008036739,0.0
54:41.9,1.0,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-933967886.0,0.0,0.0
54:41.8,1.0,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.63,0.708860759,0.8,-0.03968254,-0.19047619,0.03968254,0.19047619,-0.093622795,0.0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-933967886.0,0.128731343,0.0
51:14.7,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.628650904,0.654589372,0.686075949,0.010576825,0.079489589,0.010576825,0.079489589,0.064163343,0.009896298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618478158.0,0.102213698,0.0
51:14.7,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.620305981,0.647342995,0.678481013,0.078984868,0.075079526,0.078984868,0.075079526,0.109250759,0.016850401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618478158.0,0.164476417,0.0
51:14.6,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.659248957,0.642045455,0.858227848,-0.004122417,0.01286871,0.004122417,0.01286871,0.039619234,0.006110712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618478158.0,0.051693667,0.0
51:14.5,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.656467316,0.683168317,0.698734177,-0.008672821,0.063042221,0.008672821,0.063042221,0.054293024,0.008373939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618478158.0,0.089616197,0.0
35:36.0,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.835431379,0.698205546,0.549422336,-0.131377388,-0.185502881,0.131377388,0.185502881,-0.186505362,0.042115944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935769699.0,2.827824546,0.0
35:35.9,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.837887627,0.701444623,0.56097561,-0.11382664,-0.148048717,0.11382664,0.148048717,-0.185750604,0.041945508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935769699.0,2.671951,0.0
35:35.9,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}""}",0.760822843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935769699.0,0.0,0.0
