time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|[SF] Statistical Parity Subgroup Fairness,id,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask
43:25.4,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6439499304589708,0.6374501992031872,0.8121827411167513,-0.047021758,-0.001857923,0.047021758,0.001857923,-0.067006372,0.014931494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-866324790.0,0.099161132,0.0
03:55.6,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8274485723058029,0.660024907,0.6471306471306472,-0.045948313,-0.06043956,0.045948313,0.06043956,-0.080526535,0.010447161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060325921.0,0.4514914732219242,0.0
03:55.6,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.8283696653361989,0.6608910891089109,0.652014652,-0.035107438,-0.041208791,0.035107438,0.041208791,-0.075239674,0.009761267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060325921.0,0.4080934514613614,0.0
03:55.5,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.7485416027018729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060325921.0,0.0,0.0
03:55.5,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.7866134479582437,0.6054421768707483,0.4346764346764347,0.041269996,0.067307692,0.041269996,0.067307692,-0.002571495,0.000333615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060325921.0,0.01441771,0.0
21:28.1,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6634214186369958,0.6924643584521385,0.7888631090487239,-0.132234459,-0.126065163,0.1322344593879064,0.1260651629072682,-0.163274182,0.036308348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826864736.0,0.25982835,0.0
21:28.1,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6828929068150209,0.7058823529411765,0.8074245939675174,-0.12798321,-0.125449989,0.1279832102663829,0.1254499886078833,-0.165353166,0.036770665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826864736.0,0.2622654525386314,0.0
21:28.0,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.4005563282336578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826864736.0,0.0,0.0
21:27.9,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6648122392211405,0.6848249027237354,0.8167053364269141,0.090634814,-0.002392344,0.090634814,0.002392344,0.028592554,0.006358313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826864736.0,0.03946926,0.0
42:13.0,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8495548050353086,0.7163323782234957,0.6313131313131313,-0.023339177,-0.01638501,0.023339177,0.01638501,-0.088907901,0.011363447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-244169678.0,0.6406598779735964,0.0
42:13.0,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.8504758980657047,0.7187948350071736,0.6325757575757576,-0.02964785,-0.032865281,0.02964785,0.032865281,-0.088546499,0.011317255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-244169678.0,0.6380556559450667,0.0
42:12.9,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.7568314399754376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-244169678.0,0.0,0.0
42:12.9,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.8081056186674854,0.6554934823091247,0.4444444444444444,0.010980029,0.008383028,0.010980029,0.008383028,-0.028319922,0.00361961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-244169678.0,0.2011124903757013,0.0
00:15.6,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6453407510431154,0.6548117154811716,0.7766749379652605,-0.1278691,-0.0182382,0.1278691001787028,0.0182382,-0.128225142,0.028917075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586836074.0,0.2065606389299581,0.0
00:15.5,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6425591098748261,0.6546610169491526,0.7667493796526055,-0.081764219,0.008251866,0.081764219,0.008251866,-0.085431963,0.019266444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586836074.0,0.1362293467556625,0.0
00:15.5,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6578581363004172,0.6429872495446266,0.8759305210918115,-0.041594099,0.013402712,0.041594099,0.013402712,-0.051808138,0.011683667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586836074.0,0.069470004,0.0
00:15.4,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6481223922114048,0.6394052044609665,0.8535980148883374,0.008290629,0.062414591,0.008290629,0.062414591,-0.001106498,0.000249535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586836074.0,0.00147951,0.0
21:26.9,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8440282468529321,0.6762402088772846,0.6658097686375322,-0.063750875,-0.075013516,0.063750875,0.075013516,-0.119513022,0.013964302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1935757254.0,0.9066505086115092,0.0
21:26.9,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.8434141848326681,0.674025974,0.6670951156812339,-0.063602411,-0.076410164,0.063602411,0.076410164,-0.118305257,0.013823183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1935757254.0,0.8822764932040938,0.0
21:26.8,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.7611298741172858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1935757254.0,0.0,0.0
21:26.8,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.7985876573533927,0.622,0.3997429305912596,-0.015952325,-0.013741215,0.015952325,0.013741215,-0.05399119,0.006308512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1935757254.0,0.5054494369292819,0.0
39:25.6,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6216968011126565,0.6343612334801763,0.7309644670050761,-0.088372274,-0.068762068,0.088372274,0.068762068,-0.107315512,0.024647894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-377524952.0,0.1809480530546166,0.0
39:25.5,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6189151599443672,0.6271186440677966,0.751269036,-0.10476681,-0.087695773,0.1047668104703702,0.087695773,-0.122854448,0.028216829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-377524952.0,0.2005609712502236,0.0
39:25.5,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.4520166898470097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-377524952.0,0.0,0.0
39:25.4,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6105702364394993,0.6239130434782608,0.7284263959390863,-0.030103012,-0.04130015,0.030103012,0.04130015,-0.05193963,0.011929333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-377524952.0,0.083610136,0.0
00:42.4,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8240712311943507,0.6805349182763745,0.5612745098039216,-0.028583671,-0.021930301,0.028583671,0.021930301,-0.102273843,0.012961761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622677999.0,0.8552209284967907,0.0
00:42.4,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.8246852932146147,0.6809453471196455,0.5649509803921569,4.00143658588481e-05,0.027250027,4.00143658588481e-05,0.027250027,-0.089181208,0.011302455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622677999.0,0.6758263437950938,0.0
00:42.3,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.749462696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622677999.0,0.0,0.0
00:42.3,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.7887626650291679,0.6592039800995025,0.3247549019607843,0.003992184,0.038801433,0.003992184,0.038801433,-0.060230434,0.007633355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622677999.0,0.8346217274788705,0.0
18:38.6,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6397774687065368,0.6411378555798687,0.7551546391752577,-0.115917314,-0.122747748,0.1159173135901858,0.1227477477477476,-0.142139776,0.031867007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234767599.0,0.2419942417298315,0.0
18:38.5,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.627260083,0.6408450704225352,0.7036082474226805,-0.082355161,-0.096846847,0.082355161,0.096846847,-0.108144953,0.024245543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234767599.0,0.1945789865871832,0.0
18:38.5,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6105702364394993,0.7547169811320755,0.4123711340206185,0.071930707,0.098648649,0.071930707,0.098648649,0.049283865,0.011049189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234767599.0,0.1581745680106335,0.0
18:38.4,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.631432545,0.6407322654462243,0.7216494845360825,-0.055834891,-0.00213964,0.055834891,0.00213964,-0.07257981,0.016272021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234767599.0,0.1244599633070959,0.0
40:07.7,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8409579367516119,0.6781292984869326,0.6344916344916345,-0.02217342,-0.023418803,0.02217342,0.023418803,-0.070159603,0.008601959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1792526475.0,0.4301891417903412,0.0
40:07.7,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.842800123,0.686882934,0.6267696267696268,-0.067103529,-0.088660969,0.067103529,0.088660969,-0.10127356,0.012416704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1792526475.0,0.7736635908159128,0.0
40:07.6,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.7614369051274179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1792526475.0,0.0,0.0
40:07.6,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.8127110838194658,0.6457242582897034,0.4761904761904761,-0.033487851,-0.054814815,0.033487851,0.054814815,-0.055049723,0.006749403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1792526475.0,0.4275528484414188,0.0
57:59.8,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6439499304589708,0.6608910891089109,0.6917098445595855,-0.066167747,-0.087068004,0.066167747,0.087068004,-0.109833445,0.024721401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354421515.0,0.2094807238394964,0.0
57:59.8,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6467315716272601,0.6571428571428571,0.7150259067357513,-0.046102234,-0.0909699,0.046102234,0.0909699,-0.094544423,0.021280135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354421515.0,0.1713391271843751,0.0
